Stock Name,Date,Open,High,Low,Close,Volume,Chg%
HDFC Life Insurance Company Ltd.,2020-09-21 00:00:00,587,589.8,577.25,579.35,1570000,-0.98
HDFC Life Insurance Company Ltd.,2020-09-18 00:00:00,594,594.8,583.5,585.1,2590000,-1.14
HDFC Life Insurance Company Ltd.,2020-09-17 00:00:00,593.1,598.1,588.3,591.85,1530000,-1.13
HDFC Life Insurance Company Ltd.,2020-09-16 00:00:00,594.5,604.95,592.8,598.6,2160000,0.74
HDFC Life Insurance Company Ltd.,2020-09-15 00:00:00,601.95,601.95,591.05,594.2,2370000,-0.88
HDFC Life Insurance Company Ltd.,2020-09-14 00:00:00,610,610,595.2,599.45,2270000,-0.88
HDFC Life Insurance Company Ltd.,2020-09-11 00:00:00,608,612.7,601.6,604.8,4570000,0.53
HDFC Life Insurance Company Ltd.,2020-09-10 00:00:00,589.6,603,587.4,601.6,3790000,2.71
HDFC Life Insurance Company Ltd.,2020-09-09 00:00:00,588.9,593,582.65,585.7,3390000,0.66
HDFC Life Insurance Company Ltd.,2020-09-08 00:00:00,593.5,595.15,579.5,581.85,1900000,-1.69
HDFC Life Insurance Company Ltd.,2020-09-07 00:00:00,576.6,594.5,571.15,591.85,3370000,2.99
HDFC Life Insurance Company Ltd.,2020-09-04 00:00:00,570,581,569.05,574.65,2620000,-1.3
HDFC Life Insurance Company Ltd.,2020-09-03 00:00:00,583.7,589,579.25,582.2,1900000,0.23
HDFC Life Insurance Company Ltd.,2020-09-02 00:00:00,581.4,590,576.8,580.85,2500000,0.27
HDFC Life Insurance Company Ltd.,2020-09-01 00:00:00,581.5,586,570.75,579.3,3410000,0.78
HDFC Life Insurance Company Ltd.,2020-08-31 00:00:00,594.75,594.75,567.05,574.8,3760000,-2.47
HDFC Life Insurance Company Ltd.,2020-08-28 00:00:00,600,603.5,588.15,589.35,3640000,-1.12
HDFC Life Insurance Company Ltd.,2020-08-27 00:00:00,594.2,600,591.15,596.05,2950000,0.68
HDFC Life Insurance Company Ltd.,2020-08-26 00:00:00,603,603,588.65,592.05,2950000,-1.29
HDFC Life Insurance Company Ltd.,2020-08-25 00:00:00,599,603.6,593,599.8,1800000,0.18
HDFC Life Insurance Company Ltd.,2020-08-24 00:00:00,599.8,605.45,597.05,598.75,1890000,0.11
HDFC Life Insurance Company Ltd.,2020-08-21 00:00:00,599.2,608.9,596.15,598.1,2010000,0.51
HDFC Life Insurance Company Ltd.,2020-08-20 00:00:00,599,600,590.1,595.05,1490000,-1.39
HDFC Life Insurance Company Ltd.,2020-08-19 00:00:00,600,607.95,598.95,603.45,2350000,0.98
HDFC Life Insurance Company Ltd.,2020-08-18 00:00:00,590.5,600.65,589,597.6,2230000,1.44
HDFC Life Insurance Company Ltd.,2020-08-17 00:00:00,591.4,594.2,585.95,589.1,1340000,0.23
HDFC Life Insurance Company Ltd.,2020-08-14 00:00:00,600,602.4,585.65,587.75,3150000,-2
HDFC Life Insurance Company Ltd.,2020-08-13 00:00:00,610,614,598,599.75,2160000,-1.48
HDFC Life Insurance Company Ltd.,2020-08-12 00:00:00,609,617.7,603.1,608.75,3420000,0
HDFC Life Insurance Company Ltd.,2020-08-11 00:00:00,609.85,613.9,606.1,608.75,1540000,-0.02
HDFC Life Insurance Company Ltd.,2020-08-10 00:00:00,616,617.95,607,608.85,2030000,0.31
HDFC Life Insurance Company Ltd.,2020-08-07 00:00:00,607.9,613.85,605.45,606.95,1720000,0.01
HDFC Life Insurance Company Ltd.,2020-08-06 00:00:00,608.4,611.75,602.25,606.9,2600000,0.31
HDFC Life Insurance Company Ltd.,2020-08-05 00:00:00,616.45,618.15,603.3,605,2050000,-1.49
HDFC Life Insurance Company Ltd.,2020-08-04 00:00:00,605.2,615.9,600.95,614.15,2250000,1.85
HDFC Life Insurance Company Ltd.,2020-08-03 00:00:00,624,624,600.5,603,3630000,-3.84
HDFC Life Insurance Company Ltd.,2020-07-31 00:00:00,628.7,637.9,619.05,627.1,3780000,-1.26
HDFC Life Insurance Company Ltd.,2020-07-30 00:00:00,639.95,644.9,623.95,635.1,27850000,-0.42
HDFC Life Insurance Company Ltd.,2020-07-29 00:00:00,640.5,642.7,629,637.75,2460000,-0.43
HDFC Life Insurance Company Ltd.,2020-07-28 00:00:00,636,647.6,633.65,640.5,4310000,1.11
HDFC Life Insurance Company Ltd.,2020-07-27 00:00:00,624.6,637.5,613.5,633.45,3340000,1.78
HDFC Life Insurance Company Ltd.,2020-07-24 00:00:00,617,624.9,615.5,622.4,2790000,-0.05
HDFC Life Insurance Company Ltd.,2020-07-23 00:00:00,610.95,623.7,610.65,622.7,2960000,2.14
HDFC Life Insurance Company Ltd.,2020-07-22 00:00:00,627,627,605.9,609.65,5160000,-2.84
HDFC Life Insurance Company Ltd.,2020-07-21 00:00:00,622,632.5,601.35,627.45,8310000,1.78
HDFC Life Insurance Company Ltd.,2020-07-20 00:00:00,619.7,628.2,612.3,616.45,3020000,0.32
HDFC Life Insurance Company Ltd.,2020-07-17 00:00:00,600.8,616,600.05,614.5,2790000,2.44
HDFC Life Insurance Company Ltd.,2020-07-16 00:00:00,594,603.75,589.25,599.85,1770000,0.85
HDFC Life Insurance Company Ltd.,2020-07-15 00:00:00,600,604.7,593,594.8,2310000,-0.61
HDFC Life Insurance Company Ltd.,2020-07-14 00:00:00,592.5,609,592.5,598.45,3650000,-0.31
HDFC Life Insurance Company Ltd.,2020-07-13 00:00:00,593.95,603.75,584,600.3,2850000,1.32
HDFC Life Insurance Company Ltd.,2020-07-10 00:00:00,586,600,585.25,592.5,3210000,1.25
HDFC Life Insurance Company Ltd.,2020-07-09 00:00:00,584.1,589.9,582.95,585.2,2440000,0.56
HDFC Life Insurance Company Ltd.,2020-07-08 00:00:00,581.5,596.9,578,581.95,4280000,-0.11
HDFC Life Insurance Company Ltd.,2020-07-07 00:00:00,589.7,591,572.1,582.6,3850000,-0.36
HDFC Life Insurance Company Ltd.,2020-07-06 00:00:00,581,591.85,576.4,584.7,4860000,2.19
HDFC Life Insurance Company Ltd.,2020-07-03 00:00:00,564.95,589.6,558,572.15,15660000,4.42
HDFC Life Insurance Company Ltd.,2020-07-02 00:00:00,549.5,552.5,545.7,547.95,1640000,-0.31
HDFC Life Insurance Company Ltd.,2020-07-01 00:00:00,555.55,560,546.15,549.65,3420000,0.12
HDFC Life Insurance Company Ltd.,2020-06-30 00:00:00,540.5,554.45,537,549,3360000,2.2
HDFC Life Insurance Company Ltd.,2020-06-29 00:00:00,543.5,544.6,532.65,537.2,1690000,-0.87
HDFC Life Insurance Company Ltd.,2020-06-26 00:00:00,541.4,547.45,535,541.9,2590000,0.65
HDFC Life Insurance Company Ltd.,2020-06-25 00:00:00,520,539.75,519,538.4,2650000,2.11
HDFC Life Insurance Company Ltd.,2020-06-24 00:00:00,542.7,545.6,523.7,527.25,3770000,-1.82
HDFC Life Insurance Company Ltd.,2020-06-23 00:00:00,524.25,544.6,520.4,537.05,5810000,3.2
HDFC Life Insurance Company Ltd.,2020-06-22 00:00:00,524.95,525.8,514.55,520.4,2770000,-0.13
HDFC Life Insurance Company Ltd.,2020-06-19 00:00:00,517.95,524,514.35,521.1,4570000,1
HDFC Life Insurance Company Ltd.,2020-06-18 00:00:00,500,517.9,498.65,515.95,4080000,3.11
HDFC Life Insurance Company Ltd.,2020-06-17 00:00:00,506,508.7,498.55,500.4,1860000,-1.05
HDFC Life Insurance Company Ltd.,2020-06-16 00:00:00,505,510.7,497,505.7,3580000,1.16
HDFC Life Insurance Company Ltd.,2020-06-15 00:00:00,507.9,507.9,495.3,499.9,3620000,-0.48
HDFC Life Insurance Company Ltd.,2020-06-12 00:00:00,488,504.15,486.25,502.3,8120000,0.13
HDFC Life Insurance Company Ltd.,2020-06-11 00:00:00,500,509.5,497,501.65,2480000,-0.01
HDFC Life Insurance Company Ltd.,2020-06-10 00:00:00,507.45,507.95,499,501.7,3360000,-1.02
HDFC Life Insurance Company Ltd.,2020-06-09 00:00:00,525,531,501.5,506.85,9170000,-2.91
HDFC Life Insurance Company Ltd.,2020-06-08 00:00:00,520,529.8,516.25,522.05,8430000,1.12
HDFC Life Insurance Company Ltd.,2020-06-05 00:00:00,517.6,521.25,511.7,516.25,3560000,-0.26
HDFC Life Insurance Company Ltd.,2020-06-04 00:00:00,521.15,524.95,512.3,517.6,11740000,3.24
HDFC Life Insurance Company Ltd.,2020-06-03 00:00:00,502.1,519.75,494.45,501.35,13730000,0.33
HDFC Life Insurance Company Ltd.,2020-06-02 00:00:00,516,522.25,497,499.7,5910000,-3.18
HDFC Life Insurance Company Ltd.,2020-06-01 00:00:00,521,528.65,513.35,516.1,3150000,-1.36
HDFC Life Insurance Company Ltd.,2020-05-29 00:00:00,516.4,540.8,511.75,523.2,27250000,1.24
HDFC Life Insurance Company Ltd.,2020-05-28 00:00:00,506,523.3,501.45,516.8,3350000,2.68
HDFC Life Insurance Company Ltd.,2020-05-27 00:00:00,506.8,510,495.25,503.3,1860000,-0.82
HDFC Life Insurance Company Ltd.,2020-05-26 00:00:00,502,514.9,497,507.45,4220000,2.57
HDFC Life Insurance Company Ltd.,2020-05-22 00:00:00,493,504.7,490.3,494.75,4600000,0.19
HDFC Life Insurance Company Ltd.,2020-05-21 00:00:00,480,496.55,480,493.8,4220000,3.04
HDFC Life Insurance Company Ltd.,2020-05-20 00:00:00,474.15,482.75,472.5,479.25,3110000,1.59
HDFC Life Insurance Company Ltd.,2020-05-19 00:00:00,475,485.95,465.25,471.75,5130000,0.51
HDFC Life Insurance Company Ltd.,2020-05-18 00:00:00,487.3,490.9,464,469.35,4110000,-3.68
HDFC Life Insurance Company Ltd.,2020-05-15 00:00:00,499.1,501,485,487.3,3510000,-1.56
HDFC Life Insurance Company Ltd.,2020-05-14 00:00:00,515,523,491.4,495,4150000,-4.21
HDFC Life Insurance Company Ltd.,2020-05-13 00:00:00,533,538,515,516.75,3650000,-1.91
HDFC Life Insurance Company Ltd.,2020-05-12 00:00:00,521.45,536.6,517.3,526.8,3690000,0.3
HDFC Life Insurance Company Ltd.,2020-05-11 00:00:00,529.75,539,522.5,525.2,5450000,0.99
HDFC Life Insurance Company Ltd.,2020-05-08 00:00:00,499.7,527.35,499,520.05,9180000,5.16
HDFC Life Insurance Company Ltd.,2020-05-07 00:00:00,489.7,502,488.9,494.55,2440000,0.72
HDFC Life Insurance Company Ltd.,2020-05-06 00:00:00,478,499,469.45,491,5450000,2.82
HDFC Life Insurance Company Ltd.,2020-05-05 00:00:00,483,489.9,475.15,477.55,2500000,-0.29
HDFC Life Insurance Company Ltd.,2020-05-04 00:00:00,489,489,472.1,478.95,2480000,-4.41
HDFC Life Insurance Company Ltd.,2020-04-30 00:00:00,500,510.7,493.15,501.05,3750000,1.66
HDFC Life Insurance Company Ltd.,2020-04-29 00:00:00,488,505.2,484.75,492.85,4230000,1.38
HDFC Life Insurance Company Ltd.,2020-04-28 00:00:00,495,496.6,471.15,486.15,5790000,0.29
HDFC Life Insurance Company Ltd.,2020-04-27 00:00:00,459,491.4,459,484.75,5610000,6.93
HDFC Life Insurance Company Ltd.,2020-04-24 00:00:00,478.25,478.75,451.15,453.35,4400000,-7.2
HDFC Life Insurance Company Ltd.,2020-04-23 00:00:00,505,511.9,486.3,488.5,3000000,-3.01
HDFC Life Insurance Company Ltd.,2020-04-22 00:00:00,499.5,509,490.35,503.65,2100000,1.47
HDFC Life Insurance Company Ltd.,2020-04-21 00:00:00,496,502.85,488.9,496.35,2900000,-2.35
HDFC Life Insurance Company Ltd.,2020-04-20 00:00:00,503.7,515.3,496,508.3,4160000,2.58
HDFC Life Insurance Company Ltd.,2020-04-17 00:00:00,505,518.95,491.5,495.5,6530000,1.18
HDFC Life Insurance Company Ltd.,2020-04-16 00:00:00,470,494.4,462,489.7,5070000,3.82
HDFC Life Insurance Company Ltd.,2020-04-15 00:00:00,481.7,488.7,468.5,471.7,3950000,-1.28
HDFC Life Insurance Company Ltd.,2020-04-13 00:00:00,473,482.75,453.3,477.8,4140000,1.18
HDFC Life Insurance Company Ltd.,2020-04-09 00:00:00,488.9,494.4,464.15,472.25,3630000,-0.91
HDFC Life Insurance Company Ltd.,2020-04-08 00:00:00,464.95,500.55,457.4,476.6,7180000,1.3
HDFC Life Insurance Company Ltd.,2020-04-07 00:00:00,436.9,476,433.25,470.5,6390000,11.41
HDFC Life Insurance Company Ltd.,2020-04-03 00:00:00,428.5,442,416.2,422.3,7000000,-1.77
HDFC Life Insurance Company Ltd.,2020-04-01 00:00:00,438.1,447.4,424.05,429.9,7420000,-2.59
HDFC Life Insurance Company Ltd.,2020-03-31 00:00:00,429,448.2,414.4,441.35,5410000,6.99
HDFC Life Insurance Company Ltd.,2020-03-30 00:00:00,432,443.9,407,412.5,7110000,-6.46
HDFC Life Insurance Company Ltd.,2020-03-27 00:00:00,450.2,483.8,440,441,14440000,-7.63
HDFC Life Insurance Company Ltd.,2020-03-26 00:00:00,448,487,434,477.45,6460000,9.94
HDFC Life Insurance Company Ltd.,2020-03-25 00:00:00,390,440,385.6,434.3,6180000,10.99
HDFC Life Insurance Company Ltd.,2020-03-24 00:00:00,362,409,345.85,391.3,5270000,14.31
HDFC Life Insurance Company Ltd.,2020-03-23 00:00:00,377.5,394.4,340,342.3,4440000,-18.13
HDFC Life Insurance Company Ltd.,2020-03-20 00:00:00,425.1,442,411.3,418.1,4860000,0.28
HDFC Life Insurance Company Ltd.,2020-03-19 00:00:00,385.35,432.55,385.35,416.95,8360000,-0.6
HDFC Life Insurance Company Ltd.,2020-03-18 00:00:00,465,470,410.85,419.45,4750000,-9.79
HDFC Life Insurance Company Ltd.,2020-03-17 00:00:00,475,486,460,464.95,3290000,-1.95
HDFC Life Insurance Company Ltd.,2020-03-16 00:00:00,494,500.4,471,474.2,4060000,-6.5
HDFC Life Insurance Company Ltd.,2020-03-13 00:00:00,435,525,429.1,507.15,7970000,7.24
HDFC Life Insurance Company Ltd.,2020-03-12 00:00:00,495,498,453.3,472.9,4800000,-7.92
HDFC Life Insurance Company Ltd.,2020-03-11 00:00:00,515,526,508.05,513.55,2970000,-0.79
HDFC Life Insurance Company Ltd.,2020-03-09 00:00:00,538,540.3,506.2,517.65,4580000,-5.56
HDFC Life Insurance Company Ltd.,2020-03-06 00:00:00,541,556.5,535,548.15,3490000,-2.97
HDFC Life Insurance Company Ltd.,2020-03-05 00:00:00,572,572.8,556.4,564.95,3820000,-0.64
HDFC Life Insurance Company Ltd.,2020-03-04 00:00:00,567.4,570,560.15,568.6,1740000,0.91
HDFC Life Insurance Company Ltd.,2020-03-03 00:00:00,560,573,559.65,563.5,2840000,1.62
HDFC Life Insurance Company Ltd.,2020-03-02 00:00:00,555,564.25,550.95,554.5,2300000,1.91
HDFC Life Insurance Company Ltd.,2020-02-28 00:00:00,554,565,541.25,544.1,4380000,-3.99
HDFC Life Insurance Company Ltd.,2020-02-27 00:00:00,559,569.3,544.25,566.7,2990000,1.73
HDFC Life Insurance Company Ltd.,2020-02-26 00:00:00,565.3,571.45,555,557.05,2310000,-2.19
HDFC Life Insurance Company Ltd.,2020-02-25 00:00:00,570,582.5,566,569.5,3580000,1.55
HDFC Life Insurance Company Ltd.,2020-02-24 00:00:00,572.25,578.4,556,560.8,1580000,-2.21
HDFC Life Insurance Company Ltd.,2020-02-20 00:00:00,582.1,583.7,572.1,573.5,3710000,-0.97
HDFC Life Insurance Company Ltd.,2020-02-19 00:00:00,565.9,581.85,563,579.1,1750000,2.93
HDFC Life Insurance Company Ltd.,2020-02-18 00:00:00,564.8,565.35,556,562.6,1230000,-0.58
HDFC Life Insurance Company Ltd.,2020-02-17 00:00:00,574.9,575,564.05,565.9,918310,-1.4
HDFC Life Insurance Company Ltd.,2020-02-14 00:00:00,578.9,581.5,572,573.95,2330000,-0.56
HDFC Life Insurance Company Ltd.,2020-02-13 00:00:00,576.5,582.25,568.5,577.2,2110000,-0.2
HDFC Life Insurance Company Ltd.,2020-02-12 00:00:00,585.6,594.7,563.6,578.35,3300000,-0.88
HDFC Life Insurance Company Ltd.,2020-02-11 00:00:00,589.75,594.5,575.8,583.5,1550000,-0.77
HDFC Life Insurance Company Ltd.,2020-02-10 00:00:00,596,598.9,584.5,588.05,1370000,-1.28
HDFC Life Insurance Company Ltd.,2020-02-07 00:00:00,593.5,600,589,595.7,1190000,0.35
HDFC Life Insurance Company Ltd.,2020-02-06 00:00:00,587,598.7,587,593.65,2300000,1.75
HDFC Life Insurance Company Ltd.,2020-02-05 00:00:00,574.4,586.35,565,583.45,2740000,1.81
HDFC Life Insurance Company Ltd.,2020-02-04 00:00:00,568,578.45,555.55,573.1,3120000,1.38
HDFC Life Insurance Company Ltd.,2020-02-03 00:00:00,553,573,527.5,565.3,9690000,0.52
HDFC Life Insurance Company Ltd.,2020-02-01 00:00:00,598,608.65,540,562.4,7820000,-6.14
HDFC Life Insurance Company Ltd.,2020-01-31 00:00:00,603.1,604.45,597.3,599.2,1260000,-0.21
HDFC Life Insurance Company Ltd.,2020-01-30 00:00:00,605.9,608.55,597.15,600.45,1060000,-0.76
HDFC Life Insurance Company Ltd.,2020-01-29 00:00:00,605.95,611,602.25,605.05,1320000,0.22
HDFC Life Insurance Company Ltd.,2020-01-28 00:00:00,601,611.9,599,603.75,1650000,0.68
HDFC Life Insurance Company Ltd.,2020-01-27 00:00:00,604.8,605.7,598.1,599.7,1530000,-1.24
HDFC Life Insurance Company Ltd.,2020-01-24 00:00:00,607.9,611.25,602.8,607.25,2190000,-1.42
HDFC Life Insurance Company Ltd.,2020-01-23 00:00:00,614.3,621.9,611.5,616,1690000,0.53
HDFC Life Insurance Company Ltd.,2020-01-22 00:00:00,604.9,616.5,602.65,612.75,2070000,1.79
HDFC Life Insurance Company Ltd.,2020-01-21 00:00:00,595.7,609.7,594.15,602,1600000,0.63
HDFC Life Insurance Company Ltd.,2020-01-20 00:00:00,611,612.45,597.1,598.25,1870000,-1.55
HDFC Life Insurance Company Ltd.,2020-01-17 00:00:00,607.5,611.55,601.7,607.65,2310000,0.02
HDFC Life Insurance Company Ltd.,2020-01-16 00:00:00,624,625,605.8,607.5,3200000,-1.47
HDFC Life Insurance Company Ltd.,2020-01-15 00:00:00,614,620.5,612.75,616.55,1620000,0.37
HDFC Life Insurance Company Ltd.,2020-01-14 00:00:00,626.5,627,612.75,614.25,2110000,-1.78
HDFC Life Insurance Company Ltd.,2020-01-13 00:00:00,627.9,633.05,623.6,625.4,1160000,0.37
HDFC Life Insurance Company Ltd.,2020-01-10 00:00:00,632.4,634,618.75,623.1,2180000,-1.33
HDFC Life Insurance Company Ltd.,2020-01-09 00:00:00,635,636.5,627.8,631.5,1340000,0.42
HDFC Life Insurance Company Ltd.,2020-01-08 00:00:00,622,631.8,618.5,628.85,2250000,-0.17
HDFC Life Insurance Company Ltd.,2020-01-07 00:00:00,623.6,643.7,623.6,629.95,2830000,1.68
HDFC Life Insurance Company Ltd.,2020-01-06 00:00:00,627.4,627.4,611.5,619.55,4180000,-1.77
HDFC Life Insurance Company Ltd.,2020-01-03 00:00:00,631,637.45,626.4,630.7,2400000,-0.56
HDFC Life Insurance Company Ltd.,2020-01-02 00:00:00,622.7,638.8,618.4,634.25,1970000,2.06
HDFC Life Insurance Company Ltd.,2020-01-01 00:00:00,623,626,616.35,621.45,1750000,-0.73
HDFC Life Insurance Company Ltd.,2019-12-31 00:00:00,637.9,646,620.75,626.05,2220000,-1.59
HDFC Life Insurance Company Ltd.,2019-12-30 00:00:00,632.7,638.75,629,636.15,1800000,0.75
HDFC Life Insurance Company Ltd.,2019-12-27 00:00:00,639,639,628.55,631.4,2490000,-0.66
HDFC Life Insurance Company Ltd.,2019-12-26 00:00:00,627.9,639,623.1,635.6,3010000,1.65
HDFC Life Insurance Company Ltd.,2019-12-24 00:00:00,618.1,627.6,613.4,625.3,2940000,1.49
HDFC Life Insurance Company Ltd.,2019-12-23 00:00:00,615.1,621,609,616.15,2330000,0.56
HDFC Life Insurance Company Ltd.,2019-12-20 00:00:00,606,616,603,612.7,3240000,1.23
HDFC Life Insurance Company Ltd.,2019-12-19 00:00:00,602,609.25,598.5,605.25,2740000,0.62
HDFC Life Insurance Company Ltd.,2019-12-18 00:00:00,599,604.8,588.2,601.5,3090000,0.99
HDFC Life Insurance Company Ltd.,2019-12-17 00:00:00,595.15,600,586.2,595.6,1640000,0.59
HDFC Life Insurance Company Ltd.,2019-12-16 00:00:00,588.5,594.9,586.6,592.1,1410000,0.54
HDFC Life Insurance Company Ltd.,2019-12-13 00:00:00,585.7,595.1,585.7,588.9,2100000,1.03
HDFC Life Insurance Company Ltd.,2019-12-12 00:00:00,576.75,585.65,571.05,582.9,2940000,1.82
HDFC Life Insurance Company Ltd.,2019-12-11 00:00:00,573.4,575,565.5,572.5,2290000,0.35
HDFC Life Insurance Company Ltd.,2019-12-10 00:00:00,577.15,586.5,569.05,570.5,4060000,-0.35
HDFC Life Insurance Company Ltd.,2019-12-09 00:00:00,576.7,576.75,570.1,572.5,1590000,-0.43
HDFC Life Insurance Company Ltd.,2019-12-06 00:00:00,577.75,579.2,571.25,575,2130000,-0.16
HDFC Life Insurance Company Ltd.,2019-12-05 00:00:00,585.45,585.7,575,575.9,1930000,-1.33
HDFC Life Insurance Company Ltd.,2019-12-04 00:00:00,584.9,588,577.1,583.65,2200000,-0.19
HDFC Life Insurance Company Ltd.,2019-12-03 00:00:00,572.6,586.45,571.5,584.75,4620000,2.7
HDFC Life Insurance Company Ltd.,2019-12-02 00:00:00,570,578.85,566,569.4,2550000,-0.37
HDFC Life Insurance Company Ltd.,2019-11-29 00:00:00,577.5,583,570.2,571.5,2140000,-0.82
HDFC Life Insurance Company Ltd.,2019-11-28 00:00:00,588,588.65,575,576.2,2760000,-1.5
HDFC Life Insurance Company Ltd.,2019-11-27 00:00:00,598.1,599.4,582.75,584.95,2150000,-2.12
HDFC Life Insurance Company Ltd.,2019-11-26 00:00:00,600,607.75,592,597.6,5920000,-0.03
HDFC Life Insurance Company Ltd.,2019-11-25 00:00:00,585.85,599.85,585,597.8,3800000,1.94
HDFC Life Insurance Company Ltd.,2019-11-22 00:00:00,591.8,593.9,581.25,586.4,2280000,-0.48
HDFC Life Insurance Company Ltd.,2019-11-21 00:00:00,576.4,592.35,573,589.25,3750000,2.53
HDFC Life Insurance Company Ltd.,2019-11-20 00:00:00,572,579.5,568.5,574.7,3820000,0.7
HDFC Life Insurance Company Ltd.,2019-11-19 00:00:00,571,577.5,565.6,570.7,3790000,0.04
HDFC Life Insurance Company Ltd.,2019-11-18 00:00:00,574.95,574.95,567.5,570.45,3110000,-1.22
HDFC Life Insurance Company Ltd.,2019-11-15 00:00:00,588.35,588.35,576.1,577.5,1960000,-1.51
HDFC Life Insurance Company Ltd.,2019-11-14 00:00:00,592.5,594.9,581.5,586.35,2660000,-0.48
HDFC Life Insurance Company Ltd.,2019-11-13 00:00:00,572,593,572,589.15,6530000,3.18
HDFC Life Insurance Company Ltd.,2019-11-11 00:00:00,569.95,584,565,571,3420000,0.55
HDFC Life Insurance Company Ltd.,2019-11-08 00:00:00,580,585.2,566.5,567.9,3630000,-2.11
HDFC Life Insurance Company Ltd.,2019-11-07 00:00:00,587.9,588.75,576.15,580.15,3220000,-0.82
HDFC Life Insurance Company Ltd.,2019-11-06 00:00:00,584,590.9,580.1,584.95,3840000,0.22
HDFC Life Insurance Company Ltd.,2019-11-05 00:00:00,596,602,580.15,583.65,6170000,-1.63
HDFC Life Insurance Company Ltd.,2019-11-04 00:00:00,612.5,615.7,588.4,593.3,12050000,-3.17
HDFC Life Insurance Company Ltd.,2019-11-01 00:00:00,626,636,608.1,612.7,4000000,-2.16
HDFC Life Insurance Company Ltd.,2019-10-31 00:00:00,636.9,646.4,622,626.2,4490000,-0.99
HDFC Life Insurance Company Ltd.,2019-10-30 00:00:00,581.2,643.65,581.1,632.45,27160000,3.55
HDFC Life Insurance Company Ltd.,2019-10-29 00:00:00,620.85,621,609.1,610.75,2290000,-1.44
HDFC Life Insurance Company Ltd.,2019-10-27 00:00:00,619.65,619.65,619.65,619.65,,1.5
HDFC Life Insurance Company Ltd.,2019-10-25 00:00:00,617.4,619.8,608.1,610.5,1980000,-0.79
HDFC Life Insurance Company Ltd.,2019-10-24 00:00:00,609.9,618.9,607.6,615.35,2870000,1.23
HDFC Life Insurance Company Ltd.,2019-10-23 00:00:00,614.8,625.9,601,607.85,5610000,-0.56
HDFC Life Insurance Company Ltd.,2019-10-22 00:00:00,609.95,624.25,605.5,611.3,2670000,0.47
HDFC Life Insurance Company Ltd.,2019-10-18 00:00:00,615.7,616.5,607,608.45,1920000,-1.09
HDFC Life Insurance Company Ltd.,2019-10-17 00:00:00,612.95,622,610,615.15,2890000,0.75
Hero MotoCorp Ltd.,2023-10-17 00:00:00,3181.8,3187.5,3167.5,3170,416710,0.28
Hero MotoCorp Ltd.,2023-10-16 00:00:00,3104,3174.3,3099.85,3161,966650,2.02
Hero MotoCorp Ltd.,2023-10-13 00:00:00,3084,3119,3080.05,3098.45,374640,0.33
Hero MotoCorp Ltd.,2023-10-12 00:00:00,3116.95,3132.1,3064.95,3088.25,927640,-0.41
Hero MotoCorp Ltd.,2023-10-11 00:00:00,3000,3111,2987.55,3100.85,1050000,4.17
Hero MotoCorp Ltd.,2023-10-10 00:00:00,2975,3003.1,2966,2976.8,467740,0.73
Hero MotoCorp Ltd.,2023-10-09 00:00:00,3021.1,3049.95,2923.95,2955.1,976310,-2.73
Hero MotoCorp Ltd.,2023-10-06 00:00:00,3040,3045,3022.5,3038,180660,0.71
Hero MotoCorp Ltd.,2023-10-05 00:00:00,3020,3048.85,2993.4,3016.65,537210,0.92
Hero MotoCorp Ltd.,2023-10-04 00:00:00,3015.95,3020,2976.05,2989.05,307260,-0.88
Hero MotoCorp Ltd.,2023-10-03 00:00:00,3058,3064.9,2991.5,3015.6,387910,-1.36
Hero MotoCorp Ltd.,2023-09-29 00:00:00,2985.05,3070,2972.15,3057.25,375840,2.94
Hero MotoCorp Ltd.,2023-09-28 00:00:00,3006.5,3018.2,2960.05,2970,332000,-1.21
Hero MotoCorp Ltd.,2023-09-27 00:00:00,3034,3034,3000,3006.35,222370,-0.92
Hero MotoCorp Ltd.,2023-09-26 00:00:00,2975,3039,2970.05,3034.35,372570,2.01
Hero MotoCorp Ltd.,2023-09-25 00:00:00,3015.2,3022.7,2968.4,2974.7,408880,-1.59
Hero MotoCorp Ltd.,2023-09-22 00:00:00,3010,3040,2990.15,3022.7,323540,0.72
Hero MotoCorp Ltd.,2023-09-21 00:00:00,3057,3062.95,2990,3000.95,585570,-1.99
Hero MotoCorp Ltd.,2023-09-20 00:00:00,3114.6,3132.85,3048.25,3061.85,575910,-1.7
Hero MotoCorp Ltd.,2023-09-18 00:00:00,3066.75,3128,3038,3114.65,897320,1.62
Hero MotoCorp Ltd.,2023-09-15 00:00:00,3014.6,3103,3004.95,3064.85,949610,2.22
Hero MotoCorp Ltd.,2023-09-14 00:00:00,3006.8,3028.95,2976,2998.4,311250,0.13
Hero MotoCorp Ltd.,2023-09-13 00:00:00,3020.05,3034.9,2985.1,2994.4,290770,-0.85
Hero MotoCorp Ltd.,2023-09-12 00:00:00,3069.3,3069.3,3010,3020.05,429660,-1.12
Hero MotoCorp Ltd.,2023-09-11 00:00:00,3028.9,3059,3019.05,3054.35,486570,1.52
Hero MotoCorp Ltd.,2023-09-08 00:00:00,2969.8,3027,2960.15,3008.75,569350,1.62
Hero MotoCorp Ltd.,2023-09-07 00:00:00,2940,2968.45,2930.6,2960.9,242000,0.78
Hero MotoCorp Ltd.,2023-09-06 00:00:00,2955,2955,2916.85,2938,275920,0.09
